Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
138,12,6,68,0.005989,0.013,0.000362919,0,0.05,1,0,0.083333333,,10.32425676,56.15648649,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.236325214,0,0.998253749,0.998253749,0.998253749,0.001692968,10.09941842,0.003664219,0.013971896,0.236325214,0,0,0.011486875,10.0817823,0.002100371,0,0,0,-0.256061701,0,0
139,12,7,68,0.005989,0.013,0.000362523,0,0.05,1,0,0.083333333,,10.0817823,56.05842319,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.235912531,0,0.998254145,0.998254145,0.998254145,0.001690012,9.857081016,0.003572391,0.013636641,0.235912531,0,0,0.011211246,9.839871984,0.002049973,0,0,0,-0.255171537,0,0
140,12,8,68,0.005989,0.013,0.000362127,0,0.05,1,0,0.083333333,,9.839871984,55.96055332,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.235500662,0,0.998254541,0.998254541,0.998254541,0.001687061,9.615307579,0.003480964,0.013302166,0.235500662,0,0,0.010936258,9.598524449,0.001999693,0,0,0,-0.254283484,0,0
141,12,9,68,0.005989,0.013,0.000361732,0,0.05,1,0,0.083333333,,9.598524449,55.86287644,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.235089605,0,0.998254935,0.998254935,0.998254935,0.001684117,9.374096753,0.003389935,0.01296847,0.235089605,0,0,0.010661909,9.357738349,0.001949529,0,0,0,-0.253397538,0,0
142,12,10,68,0.005989,0.013,0.000361337,0,0.05,1,0,0.083333333,,9.357738349,55.76539212,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.234679358,0,0.99825533,0.99825533,0.99825533,0.001681178,9.13344719,0.003299303,0.012635549,0.234679358,0,0,0.010388199,9.117512337,0.001899482,0,0,0,-0.252513693,0,0
143,12,11,68,0.005989,0.013,0.000360942,0,0.05,1,0,0.083333333,,9.117512337,55.6680999,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.23426992,0,0.998255724,0.998255724,0.998255724,0.001678245,8.893357543,0.003209067,0.012303404,0.23426992,0,0,0.010115126,8.877845072,0.001849551,0,0,0,-0.251631942,0,0
144,12,12,68,0.005989,0.013,0.000360548,0,0.05,1,0,0.083333333,,8.877845072,55.57099937,-2.948423869,-1.157172097,0.001383834,0.015,0.001138675,0.233861289,0,0.904527139,0.998256118,0.998256118,0.001675317,8.653826472,0.00311476,0.01195489,0.233861289,0.811135922,0,0.009842688,7.827620899,0.001630754,0,0,0,-0.250561694,0,0
145,13,1,69,0.00664848,0.013,0.0003999,0,0.05,1,0,0.083333333,,7.827620899,55.47409008,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.233453462,0,0.998170277,0.998170277,0.998170277,0.001672396,7.602814725,0.003039415,0.010871633,0.233453462,0,0,0.008647289,7.588903677,0.001581022,0,0,0,-0.248945532,0,0
146,13,2,69,0.00664848,0.013,0.000399463,0,0.05,1,0,0.083333333,,7.588903677,55.37258784,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.233026307,0,0.998170713,0.998170713,0.998170713,0.001669336,7.364253324,0.002940829,0.010530505,0.233026307,0,0,0.008375954,7.350781989,0.001531413,0,0,0,-0.248029054,0,0
147,13,3,69,0.00664848,0.013,0.000399027,0,0.05,1,0,0.083333333,,7.350781989,55.27129547,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.232600035,0,0.998171148,0.998171148,0.998171148,0.001666282,7.12628725,0.002842693,0.010190228,0.232600035,0,0,0.008105296,7.113254329,0.001481928,0,0,0,-0.247114884,0,0
148,13,4,69,0.00664848,0.013,0.000398591,0,0.05,1,0,0.083333333,,7.113254329,55.17021248,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.232174644,0,0.998171584,0.998171584,0.998171584,0.001663235,6.888914998,0.002745004,0.009850801,0.232174644,0,0,0.007835313,6.876319193,0.001432566,0,0,0,-0.246203015,0,0
149,13,5,69,0.00664848,0.013,0.000398156,0,0.05,1,0,0.083333333,,6.876319193,55.06933836,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.231750132,0,0.998172018,0.998172018,0.998172018,0.001660193,6.652135066,0.00264776,0.00951222,0.231750132,0,0,0.007566005,6.639975085,0.001383328,0,0,0,-0.245293441,0,0
150,13,6,69,0.00664848,0.013,0.000397721,0,0.05,1,0,0.083333333,,6.639975085,54.96867262,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.231326497,0,0.998172453,0.998172453,0.998172453,0.001657159,6.415945956,0.002550961,0.009174484,0.231326497,0,0,0.007297368,6.404220511,0.001334213,0,0,0,-0.244386155,0,0
151,13,7,69,0.00664848,0.013,0.000397286,0,0.05,1,0,0.083333333,,6.404220511,54.86821477,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.230903737,0,0.998172886,0.998172886,0.998172886,0.00165413,6.180346176,0.002454604,0.00883759,0.230903737,0,0,0.007029401,6.169053981,0.00128522,0,0,0,-0.243481151,0,0
152,13,8,69,0.00664848,0.013,0.000396852,0,0.05,1,0,0.083333333,,6.169053981,54.76796432,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.23048185,0,0.99817332,0.99817332,0.99817332,0.001651108,5.945334235,0.002358688,0.008501537,0.23048185,0,0,0.006762104,5.934474011,0.001236349,0,0,0,-0.242578423,0,0
153,13,9,69,0.00664848,0.013,0.000396419,0,0.05,1,0,0.083333333,,5.934474011,54.66792076,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.230060833,0,0.998173753,0.998173753,0.998173753,0.001648092,5.71090865,0.00226321,0.008166322,0.230060833,0,0,0.006495473,5.700479118,0.0011876,0,0,0,-0.241677965,0,0
154,13,10,69,0.00664848,0.013,0.000395986,0,0.05,1,0,0.083333333,,5.700479118,54.56808361,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.229640685,0,0.998174185,0.998174185,0.998174185,0.001645082,5.47706794,0.00216817,0.007831943,0.229640685,0,0,0.006229507,5.467067827,0.001138972,0,0,0,-0.240779771,0,0
155,13,11,69,0.00664848,0.013,0.000395554,0,0.05,1,0,0.083333333,,5.467067827,54.46845238,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.229221404,0,0.998174617,0.998174617,0.998174617,0.001642078,5.243810628,0.002073565,0.007498399,0.229221404,0,0,0.005964205,5.234238664,0.001090466,0,0,0,-0.239883834,0,0
156,13,12,69,0.00664848,0.013,0.000395122,0,0.05,1,0,0.083333333,,5.234238664,54.36902658,-2.915586198,-1.157172097,0.001430395,0.015,0.001138675,0.228802987,0,0.842651554,0.998175048,0.998175048,0.001639081,5.011135242,0.001976429,0.00715495,0.228802987,0.779362964,0,0.005699564,4.222640899,0.000879717,0,0,0,-0.238814082,0,0
157,14,1,70,0.0073942,0.013,0.000439067,0,0.05,1,0,0.083333333,,4.222640899,54.26980573,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.228385432,0,0.998131166,0.998131166,0.998131166,0.00163609,3.998803626,0.001755153,0.005717949,0.228385432,0,0,0.004548159,3.991330524,0.000831527,0,0,0,-0.236690062,0,0
158,14,2,70,0.0073942,0.013,0.000438587,0,0.05,1,0,0.083333333,,3.991330524,54.16838445,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.227958618,0,0.998131645,0.998131645,0.998131645,0.001633032,3.767657163,0.001651892,0.005387431,0.227958618,0,0,0.004285258,3.760617841,0.000783462,0,0,0,-0.235781403,0,0
159,14,3,70,0.0073942,0.013,0.000438108,0,0.05,1,0,0.083333333,,3.760617841,54.06717865,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.22753271,0,0.998132123,0.998132123,0.998132123,0.001629981,3.537108166,0.001549116,0.005057766,0.22753271,0,0,0.004023036,3.530501283,0.000735521,0,0,0,-0.234875114,0,0
160,14,4,70,0.0073942,0.013,0.00043763,0,0.05,1,0,0.083333333,,3.530501283,53.96618782,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.227107707,0,0.998132601,0.998132601,0.998132601,0.001626936,3.307155068,0.001446824,0.004728954,0.227107707,0,0,0.003761492,3.30097929,0.000687704,0,0,0,-0.233971189,0,0
161,14,5,70,0.0073942,0.013,0.000437152,0,0.05,1,0,0.083333333,,3.30097929,53.86541141,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.226683606,0,0.998133078,0.998133078,0.998133078,0.001623898,3.077796307,0.001345013,0.004400992,0.226683606,0,0,0.003500624,3.072050302,0.00064001,0,0,0,-0.233069621,0,0
162,14,6,70,0.0073942,0.013,0.000436674,0,0.05,1,0,0.083333333,,3.072050302,53.7648489,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.226260406,0,0.998133555,0.998133555,0.998133555,0.001620867,2.849030326,0.001243681,0.004073877,0.226260406,0,0,0.00324043,2.843712769,0.00059244,0,0,0,-0.232170404,0,0
163,14,7,70,0.0073942,0.013,0.000436197,0,0.05,1,0,0.083333333,,2.843712769,53.66449978,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.225838103,0,0.998134032,0.998134032,0.998134032,0.001617841,2.620855574,0.001142827,0.003747607,0.225838103,0,0,0.002980908,2.61596514,0.000544993,0,0,0,-0.23127353,0,0
164,14,8,70,0.0073942,0.013,0.00043572,0,0.05,1,0,0.083333333,,2.61596514,53.56436352,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.225416696,0,0.998134507,0.998134507,0.998134507,0.001614822,2.393270501,0.001042448,0.00342218,0.225416696,0,0,0.002722058,2.388805873,0.000497668,0,0,0,-0.230378993,0,0
165,14,9,70,0.0073942,0.013,0.000435244,0,0.05,1,0,0.083333333,,2.388805873,53.4644396,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.224996183,0,0.998134983,0.998134983,0.998134983,0.00161181,2.166273566,0.000942544,0.003097594,0.224996183,0,0,0.002463876,2.162233428,0.000450465,0,0,0,-0.229486786,0,0
166,14,10,70,0.0073942,0.013,0.000434769,0,0.05,1,0,0.083333333,,2.162233428,53.3647275,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.224576562,0,0.998135458,0.998135458,0.998135458,0.001608804,1.939863228,0.000843111,0.002773846,0.224576562,0,0,0.002206361,1.936246271,0.000403385,0,0,0,-0.228596903,0,0
167,14,11,70,0.0073942,0.013,0.000434294,0,0.05,1,0,0.083333333,,1.936246271,53.26522671,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.224157829,0,0.998135932,0.998135932,0.998135932,0.001605804,1.714037954,0.000744148,0.002450935,0.224157829,0,0,0.001949512,1.710842871,0.000356426,0,0,0,-0.227709338,0,0
168,14,12,70,0.0073942,0.013,0.000433819,0,0.05,1,0,0.083333333,,1.710842871,53.16593669,-2.915586198,-1.157172097,0.001430395,0.015,0.001138675,0.223739984,0,0.532866995,0.998136406,0.998136406,0.001602811,1.488796214,0.000644669,0.002125612,0.223739984,0.692695569,0,0.001693327,0.793330364,0.000165277,0,0,0,-0.226675541,0,0
169,15,1,71,0.008221547,0.013,0.000481962,0,0.05,1,0,0.083333333,,0.793330364,53.06685695,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.223323023,0,0.998088332,0.998088332,0.998088332,0.001599824,0.570656395,0.000274936,0.00081597,0.223323023,0,0,0.000649053,0.569565489,0.000118659,0,0,0,-0.224532588,0,0
170,15,2,71,0.008221547,0.013,0.000481435,0,0.05,1,0,0.083333333,,0.569565489,52.96541074,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.222896104,0,0.998088858,0.998088858,0.998088858,0.001596766,0.347064129,0.000167029,0.00049626,0.222896104,0,0,0.000394744,0.34640084,7.21668E-05,0,0,0,-0.223631559,0,0
171,15,3,71,0.008221547,0.013,0.000480909,0,0.05,1,0,0.083333333,,0.34640084,52.86418632,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.222470117,0,0.998089383,0.998089383,0.998089383,0.001593714,0.12407184,5.96458E-05,0.000177408,0.222470117,0,0,0.000141117,0.123834786,2.57989E-05,0,0,0,-0.22273297,0,0
172,15,4,71,0.008221547,0.013,0.000480384,0,0.05,1,0,0.083333333,,0.123834786,52.76318312,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.222045062,0,0.998089908,0.998089908,0.998089908,0.001590669,0,0,0,0.222045062,0,0,0,0,0,0,0,0,-0.222045062,0,0
173,15,5,71,0.008221547,0.013,0.000479859,0,0.05,1,0,0.083333333,,0,52.66240059,-2.915586198,-1.157172097,0,0,0.001138675,0.221620936,0,0,0.999520141,0.999520141,0.001587631,0,0,0,0.221620936,0,0,0,0,0,0,0,0,-0.221620936,0,0
174,15,6,71,0.008221547,0.013,0.000479334,0,0.05,1,0,0.083333333,,0,52.63713007,-2.915586198,#DIV/0!,0,0,0.001138675,0.221514589,0,0,0.999520666,0.999520666,0.001586869,0,0,0,0.221514589,0,0,0,0,0,0,0,0,-0.221514589,0,0
175,15,7,71,0.008221547,0.013,0.000478811,0,0.05,1,0,0.083333333,,0,52.61189928,-2.915586198,#DIV/0!,0,0,0.001138675,0.221408409,0,0,0.999521189,0.999521189,0.001586108,0,0,0,0.221408409,0,0,0,0,0,0,0,0,-0.221408409,0,0
176,15,8,71,0.008221547,0.013,0.000478287,0,0.05,1,0,0.083333333,,0,52.58670815,-2.915586198,#DIV/0!,0,0,0.001138675,0.221302397,0,0,0.999521713,0.999521713,0.001585349,0,0,0,0.221302397,0,0,0,0,0,0,0,0,-0.221302397,0,0
177,15,9,71,0.008221547,0.013,0.000477765,0,0.05,1,0,0.083333333,,0,52.56155659,-2.915586198,#DIV/0!,0,0,0.001138675,0.221196551,0,0,0.999522235,0.999522235,0.001584591,0,0,0,0.221196551,0,0,0,0,0,0,0,0,-0.221196551,0,0
178,15,10,71,0.008221547,0.013,0.000477243,0,0.05,1,0,0.083333333,,0,52.53644453,-2.915586198,#DIV/0!,0,0,0.001138675,0.221090871,0,0,0.999522757,0.999522757,0.001583833,0,0,0,0.221090871,0,0,0,0,0,0,0,0,-0.221090871,0,0
179,15,11,71,0.008221547,0.013,0.000476721,0,0.05,1,0,0.083333333,,0,52.51137189,-2.915586198,#DIV/0!,0,0,0.001138675,0.220985357,0,0,0.999523279,0.999523279,0.001583078,0,0,0,0.220985357,0,0,0,0,0,0,0,0,-0.220985357,0,0
180,15,12,71,0.008221547,0.013,0.0004762,0,0.05,1,0,0.083333333,,0,52.4863386,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.220880008,0,0,0.9995238,0.9995238,0.001582323,0,0,0,0.220880008,0,0,0,0,0,0,0,0,-0.220880008,0,0
181,16,1,72,0.0091428,0.013,0.000529137,0,0.05,1,0,0.083333333,,0,52.46134459,-2.915586198,#DIV/0!,0,0,0.001138675,0.220774825,0,0,0.999470863,0.999470863,0.001581569,0,0,0,0.220774825,0,0,0,0,0,0,0,0,-0.220774825,0,0
182,16,2,72,0.0091428,0.013,0.000528559,0,0.05,1,0,0.083333333,,0,52.43358535,-2.915586198,#DIV/0!,0,0,0.001138675,0.220658005,0,0,0.999471441,0.999471441,0.001580733,0,0,0,0.220658005,0,0,0,0,0,0,0,0,-0.220658005,0,0
183,16,3,72,0.0091428,0.013,0.000527981,0,0.05,1,0,0.083333333,,0,52.40587112,-2.915586198,#DIV/0!,0,0,0.001138675,0.220541374,0,0,0.999472019,0.999472019,0.001579897,0,0,0,0.220541374,0,0,0,0,0,0,0,0,-0.220541374,0,0
184,16,4,72,0.0091428,0.013,0.000527404,0,0.05,1,0,0.083333333,,0,52.37820181,-2.915586198,#DIV/0!,0,0,0.001138675,0.220424933,0,0,0.999472596,0.999472596,0.001579063,0,0,0,0.220424933,0,0,0,0,0,0,0,0,-0.220424933,0,0
185,16,5,72,0.0091428,0.013,0.000526827,0,0.05,1,0,0.083333333,,0,52.35057735,-2.915586198,#DIV/0!,0,0,0.001138675,0.22030868,0,0,0.999473173,0.999473173,0.00157823,0,0,0,0.22030868,0,0,0,0,0,0,0,0,-0.22030868,0,0
186,16,6,72,0.0091428,0.013,0.000526252,0,0.05,1,0,0.083333333,,0,52.32299762,-2.915586198,#DIV/0!,0,0,0.001138675,0.220192615,0,0,0.999473748,0.999473748,0.001577399,0,0,0,0.220192615,0,0,0,0,0,0,0,0,-0.220192615,0,0
187,16,7,72,0.0091428,0.013,0.000525676,0,0.05,1,0,0.083333333,,0,52.29546256,-2.915586198,#DIV/0!,0,0,0.001138675,0.220076738,0,0,0.999474324,0.999474324,0.001576569,0,0,0,0.220076738,0,0,0,0,0,0,0,0,-0.220076738,0,0
188,16,8,72,0.0091428,0.013,0.000525102,0,0.05,1,0,0.083333333,,0,52.26797207,-2.915586198,#DIV/0!,0,0,0.001138675,0.219961049,0,0,0.999474898,0.999474898,0.00157574,0,0,0,0.219961049,0,0,0,0,0,0,0,0,-0.219961049,0,0
189,16,9,72,0.0091428,0.013,0.000524528,0,0.05,1,0,0.083333333,,0,52.24052606,-2.915586198,#DIV/0!,0,0,0.001138675,0.219845547,0,0,0.999475472,0.999475472,0.001574912,0,0,0,0.219845547,0,0,0,0,0,0,0,0,-0.219845547,0,0
190,16,10,72,0.0091428,0.013,0.000523955,0,0.05,1,0,0.083333333,,0,52.21312444,-2.915586198,#DIV/0!,0,0,0.001138675,0.219730232,0,0,0.999476045,0.999476045,0.001574086,0,0,0,0.219730232,0,0,0,0,0,0,0,0,-0.219730232,0,0
191,16,11,72,0.0091428,0.013,0.000523382,0,0.05,1,0,0.083333333,,0,52.18576713,-2.915586198,#DIV/0!,0,0,0.001138675,0.219615103,0,0,0.999476618,0.999476618,0.001573261,0,0,0,0.219615103,0,0,0,0,0,0,0,0,-0.219615103,0,0
192,16,12,72,0.0091428,0.013,0.00052281,0,0.05,1,0,0.083333333,,0,52.15845405,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.219500161,0,0,0.99947719,0.99947719,0.001572438,0,0,0,0.219500161,0,0,0,0,0,0,0,0,-0.219500161,0,0
193,17,1,73,0.010172427,0.013,0.000581239,0,0.05,1,0,0.083333333,,0,52.13118509,-2.915586198,#DIV/0!,0,0,0.001138675,0.219385404,0,0,0.999418761,0.999418761,0.001571616,0,0,0,0.219385404,0,0,0,0,0,0,0,0,-0.219385404,0,0
194,17,2,73,0.010172427,0.013,0.000580604,0,0.05,1,0,0.083333333,,0,52.10088439,-2.915586198,#DIV/0!,0,0,0.001138675,0.219257888,0,0,0.999419396,0.999419396,0.001570702,0,0,0,0.219257888,0,0,0,0,0,0,0,0,-0.219257888,0,0
195,17,3,73,0.010172427,0.013,0.000579969,0,0.05,1,0,0.083333333,,0,52.07063441,-2.915586198,#DIV/0!,0,0,0.001138675,0.219130586,0,0,0.999420031,0.999420031,0.001569791,0,0,0,0.219130586,0,0,0,0,0,0,0,0,-0.219130586,0,0
196,17,4,73,0.010172427,0.013,0.000579335,0,0.05,1,0,0.083333333,,0,52.04043505,-2.915586198,#DIV/0!,0,0,0.001138675,0.219003497,0,0,0.999420665,0.999420665,0.00156888,0,0,0,0.219003497,0,0,0,0,0,0,0,0,-0.219003497,0,0
197,17,5,73,0.010172427,0.013,0.000578702,0,0.05,1,0,0.083333333,,0,52.0102862,-2.915586198,#DIV/0!,0,0,0.001138675,0.218876621,0,0,0.999421298,0.999421298,0.001567971,0,0,0,0.218876621,0,0,0,0,0,0,0,0,-0.218876621,0,0
198,17,6,73,0.010172427,0.013,0.000578069,0,0.05,1,0,0.083333333,,0,51.98018776,-2.915586198,#DIV/0!,0,0,0.001138675,0.218749957,0,0,0.999421931,0.999421931,0.001567064,0,0,0,0.218749957,0,0,0,0,0,0,0,0,-0.218749957,0,0
199,17,7,73,0.010172427,0.013,0.000577437,0,0.05,1,0,0.083333333,,0,51.95013963,-2.915586198,#DIV/0!,0,0,0.001138675,0.218623504,0,0,0.999422563,0.999422563,0.001566158,0,0,0,0.218623504,0,0,0,0,0,0,0,0,-0.218623504,0,0
200,17,8,73,0.010172427,0.013,0.000576806,0,0.05,1,0,0.083333333,,0,51.9201417,-2.915586198,#DIV/0!,0,0,0.001138675,0.218497263,0,0,0.999423194,0.999423194,0.001565254,0,0,0,0.218497263,0,0,0,0,0,0,0,0,-0.218497263,0,0
201,17,9,73,0.010172427,0.013,0.000576175,0,0.05,1,0,0.083333333,,0,51.89019387,-2.915586198,#DIV/0!,0,0,0.001138675,0.218371233,0,0,0.999423825,0.999423825,0.001564351,0,0,0,0.218371233,0,0,0,0,0,0,0,0,-0.218371233,0,0
202,17,10,73,0.010172427,0.013,0.000575545,0,0.05,1,0,0.083333333,,0,51.86029604,-2.915586198,#DIV/0!,0,0,0.001138675,0.218245412,0,0,0.999424455,0.999424455,0.001563449,0,0,0,0.218245412,0,0,0,0,0,0,0,0,-0.218245412,0,0
203,17,11,73,0.010172427,0.013,0.000574916,0,0.05,1,0,0.083333333,,0,51.8304481,-2.915586198,#DIV/0!,0,0,0.001138675,0.218119802,0,0,0.999425084,0.999425084,0.00156255,0,0,0,0.218119802,0,0,0,0,0,0,0,0,-0.218119802,0,0
204,17,12,73,0.010172427,0.013,0.000574287,0,0.05,1,0,0.083333333,,0,51.80064995,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.217994402,0,0,0.999425713,0.999425713,0.001561651,0,0,0,0.217994402,0,0,0,0,0,0,0,0,-0.217994402,0,0
205,18,1,74,0.0113398,0.013,0.000639724,0,0.05,1,0,0.083333333,,0,51.7709015,-2.915586198,#DIV/0!,0,0,0.001138675,0.21786921,0,0,0.999360276,0.999360276,0.001560754,0,0,0,0.21786921,0,0,0,0,0,0,0,0,-0.21786921,0,0
206,18,2,74,0.0113398,0.013,0.000639024,0,0.05,1,0,0.083333333,,0,51.73778241,-2.915586198,#DIV/0!,0,0,0.001138675,0.217729834,0,0,0.999360976,0.999360976,0.001559756,0,0,0,0.217729834,0,0,0,0,0,0,0,0,-0.217729834,0,0
207,18,3,74,0.0113398,0.013,0.000638325,0,0.05,1,0,0.083333333,,0,51.70472071,-2.915586198,#DIV/0!,0,0,0.001138675,0.2175907,0,0,0.999361675,0.999361675,0.001558759,0,0,0,0.2175907,0,0,0,0,0,0,0,0,-0.2175907,0,0
208,18,4,74,0.0113398,0.013,0.000637627,0,0.05,1,0,0.083333333,,0,51.67171627,-2.915586198,#DIV/0!,0,0,0.001138675,0.217451806,0,0,0.999362373,0.999362373,0.001557764,0,0,0,0.217451806,0,0,0,0,0,0,0,0,-0.217451806,0,0
209,18,5,74,0.0113398,0.013,0.00063693,0,0.05,1,0,0.083333333,,0,51.63876897,-2.915586198,#DIV/0!,0,0,0.001138675,0.217313153,0,0,0.99936307,0.99936307,0.001556771,0,0,0,0.217313153,0,0,0,0,0,0,0,0,-0.217313153,0,0
210,18,6,74,0.0113398,0.013,0.000636233,0,0.05,1,0,0.083333333,,0,51.60587869,-2.915586198,#DIV/0!,0,0,0.001138675,0.217174739,0,0,0.999363767,0.999363767,0.001555779,0,0,0,0.217174739,0,0,0,0,0,0,0,0,-0.217174739,0,0
211,18,7,74,0.0113398,0.013,0.000635538,0,0.05,1,0,0.083333333,,0,51.57304531,-2.915586198,#DIV/0!,0,0,0.001138675,0.217036566,0,0,0.999364462,0.999364462,0.00155479,0,0,0,0.217036566,0,0,0,0,0,0,0,0,-0.217036566,0,0
212,18,8,74,0.0113398,0.013,0.000634843,0,0.05,1,0,0.083333333,,0,51.5402687,-2.915586198,#DIV/0!,0,0,0.001138675,0.216898631,0,0,0.999365157,0.999365157,0.001553801,0,0,0,0.216898631,0,0,0,0,0,0,0,0,-0.216898631,0,0
213,18,9,74,0.0113398,0.013,0.000634148,0,0.05,1,0,0.083333333,,0,51.50754874,-2.915586198,#DIV/0!,0,0,0.001138675,0.216760934,0,0,0.999365852,0.999365852,0.001552815,0,0,0,0.216760934,0,0,0,0,0,0,0,0,-0.216760934,0,0
214,18,10,74,0.0113398,0.013,0.000633455,0,0.05,1,0,0.083333333,,0,51.47488532,-2.915586198,#DIV/0!,0,0,0.001138675,0.216623476,0,0,0.999366545,0.999366545,0.00155183,0,0,0,0.216623476,0,0,0,0,0,0,0,0,-0.216623476,0,0
215,18,11,74,0.0113398,0.013,0.000632762,0,0.05,1,0,0.083333333,,0,51.44227832,-2.915586198,#DIV/0!,0,0,0.001138675,0.216486255,0,0,0.999367238,0.999367238,0.001550847,0,0,0,0.216486255,0,0,0,0,0,0,0,0,-0.216486255,0,0
216,18,12,74,0.0113398,0.013,0.00063207,0,0.05,1,0,0.083333333,,0,51.4097276,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.21634927,0,0,0.99936793,0.99936793,0.001549866,0,0,0,0.21634927,0,0,0,0,0,0,0,0,-0.21634927,0,0
217,19,1,75,0.0126952,0.013,0.000707139,0,0.05,1,0,0.083333333,,0,51.37723306,-2.915586198,#DIV/0!,0,0,0.001138675,0.216212522,0,0,0.999292861,0.999292861,0.001548886,0,0,0,0.216212522,0,0,0,0,0,0,0,0,-0.216212522,0,0
218,19,2,75,0.0126952,0.013,0.000706365,0,0.05,1,0,0.083333333,,0,51.34090221,-2.915586198,#DIV/0!,0,0,0.001138675,0.21605963,0,0,0.999293635,0.999293635,0.001547791,0,0,0,0.21605963,0,0,0,0,0,0,0,0,-0.21605963,0,0
219,19,3,75,0.0126952,0.013,0.000705593,0,0.05,1,0,0.083333333,,0,51.30463677,-2.915586198,#DIV/0!,0,0,0.001138675,0.215907013,0,0,0.999294407,0.999294407,0.001546698,0,0,0,0.215907013,0,0,0,0,0,0,0,0,-0.215907013,0,0
220,19,4,75,0.0126952,0.013,0.000704821,0,0.05,1,0,0.083333333,,0,51.2684366,-2.915586198,#DIV/0!,0,0,0.001138675,0.215754671,0,0,0.999295179,0.999295179,0.001545606,0,0,0,0.215754671,0,0,0,0,0,0,0,0,-0.215754671,0,0
221,19,5,75,0.0126952,0.013,0.00070405,0,0.05,1,0,0.083333333,,0,51.23230155,-2.915586198,#DIV/0!,0,0,0.001138675,0.215602602,0,0,0.99929595,0.99929595,0.001544517,0,0,0,0.215602602,0,0,0,0,0,0,0,0,-0.215602602,0,0
222,19,6,75,0.0126952,0.013,0.000703279,0,0.05,1,0,0.083333333,,0,51.19623147,-2.915586198,#DIV/0!,0,0,0.001138675,0.215450807,0,0,0.999296721,0.999296721,0.00154343,0,0,0,0.215450807,0,0,0,0,0,0,0,0,-0.215450807,0,0
223,19,7,75,0.0126952,0.013,0.00070251,0,0.05,1,0,0.083333333,,0,51.16022623,-2.915586198,#DIV/0!,0,0,0.001138675,0.215299285,0,0,0.99929749,0.99929749,0.001542344,0,0,0,0.215299285,0,0,0,0,0,0,0,0,-0.215299285,0,0
224,19,8,75,0.0126952,0.013,0.000701741,0,0.05,1,0,0.083333333,,0,51.12428567,-2.915586198,#DIV/0!,0,0,0.001138675,0.215148036,0,0,0.999298259,0.999298259,0.001541261,0,0,0,0.215148036,0,0,0,0,0,0,0,0,-0.215148036,0,0
225,19,9,75,0.0126952,0.013,0.000700973,0,0.05,1,0,0.083333333,,0,51.08840965,-2.915586198,#DIV/0!,0,0,0.001138675,0.214997057,0,0,0.999299027,0.999299027,0.001540179,0,0,0,0.214997057,0,0,0,0,0,0,0,0,-0.214997057,0,0
