Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
139,12,7,68,0.005989,0.013,0.000362523,0,0.05,1,0,0.083333333,,6.38573236,33.08481795,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.13509634,0,0.998254145,0.998254145,0.998254145,0.001185208,6.257753463,0.002267927,0.008657202,0.13509634,0,0,0.007117443,6.246828334,0.001301423,0,0,0,-0.147322892,0,0
140,12,8,68,0.005989,0.013,0.000362127,0,0.05,1,0,0.083333333,,6.246828334,33.02705666,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.134860481,0,0.998254541,0.998254541,0.998254541,0.001183139,6.118927398,0.002215193,0.008465147,0.134860481,0,0,0.006959545,6.108247058,0.001272551,0,0,0,-0.146813373,0,0
141,12,9,68,0.005989,0.013,0.000361732,0,0.05,1,0,0.083333333,,6.108247058,32.96940927,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.134625088,0,0.998254935,0.998254935,0.998254935,0.001181074,5.980423984,0.002162688,0.008273538,0.134625088,0,0,0.006802014,5.969987758,0.001243747,0,0,0,-0.146305061,0,0
142,12,10,68,0.005989,0.013,0.000361337,0,0.05,1,0,0.083333333,,5.969987758,32.91187553,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.134390158,0,0.99825533,0.99825533,0.99825533,0.001179013,5.842242449,0.002110411,0.008082375,0.134390158,0,0,0.006644849,5.832049663,0.00121501,0,0,0,-0.145797955,0,0
143,12,11,68,0.005989,0.013,0.000360942,0,0.05,1,0,0.083333333,,5.832049663,32.85445516,-2.948423869,-1.157172097,0.001383834,0,0.001138675,0.134155692,0,0.998255724,0.998255724,0.998255724,0.001176956,5.70438202,0.002058362,0.007891655,0.134155692,0,0,0.006488049,5.694432003,0.00118634,0,0,0,-0.145292049,0,0
144,12,12,68,0.005989,0.013,0.000360548,0,0.05,1,0,0.083333333,,5.694432003,32.79714792,-2.948423869,-1.157172097,0.001383834,0.015,0.001138675,0.133921687,0,0.9120141,0.998256118,0.998256118,0.001174903,5.56684193,0.002003671,0.007690371,0.133921687,0.480109555,0,0.006331614,5.077038334,0.001057716,0,0,0,-0.144673445,0,0
145,13,1,69,0.00664848,0.013,0.0003999,0,0.05,1,0,0.083333333,,5.077038334,32.73995355,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.133688144,0,0.998170277,0.998170277,0.998170277,0.001172854,4.94897906,0.001978478,0.007076785,0.133688144,0,0,0.005628869,4.939923797,0.001029151,0,0,0,-0.143772557,0,0
146,13,2,69,0.00664848,0.013,0.000399463,0,0.05,1,0,0.083333333,,4.939923797,32.68004849,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.133443531,0,0.998170713,0.998170713,0.998170713,0.001170708,4.811953284,0.001921598,0.006880847,0.133443531,0,0,0.005473019,4.80315084,0.001000656,0,0,0,-0.143246632,0,0
147,13,3,69,0.00664848,0.013,0.000399027,0,0.05,1,0,0.083333333,,4.80315084,32.62026729,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.133199425,0,0.998171148,0.998171148,0.998171148,0.001168567,4.675268972,0.001864976,0.006685397,0.133199425,0,0,0.005317557,4.666718599,0.000972233,0,0,0,-0.142722031,0,0
148,13,4,69,0.00664848,0.013,0.000398591,0,0.05,1,0,0.083333333,,4.666718599,32.56060967,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.132955823,0,0.998171584,0.998171584,0.998171584,0.001166429,4.538925259,0.001808611,0.006490434,0.132955823,0,0,0.005162482,4.530626214,0.00094388,0,0,0,-0.142198748,0,0
149,13,5,69,0.00664848,0.013,0.000398156,0,0.05,1,0,0.083333333,,4.530626214,32.50107532,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.132712724,0,0.998172018,0.998172018,0.998172018,0.001164297,4.402921284,0.001752502,0.006295957,0.132712724,0,0,0.005007794,4.394872825,0.000915599,0,0,0,-0.141676782,0,0
150,13,6,69,0.00664848,0.013,0.000397721,0,0.05,1,0,0.083333333,,4.394872825,32.44166395,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.132470128,0,0.998172453,0.998172453,0.998172453,0.001162168,4.267256188,0.001696648,0.006101964,0.132470128,0,0,0.004853491,4.259457576,0.000887387,0,0,0,-0.141156127,0,0
151,13,7,69,0.00664848,0.013,0.000397286,0,0.05,1,0,0.083333333,,4.259457576,32.38237528,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.132228032,0,0.998172886,0.998172886,0.998172886,0.001160045,4.131929116,0.001641049,0.005908455,0.132228032,0,0,0.004699573,4.124379613,0.000859246,0,0,0,-0.140636782,0,0
152,13,8,69,0.00664848,0.013,0.000396852,0,0.05,1,0,0.083333333,,4.124379613,32.323209,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.131986437,0,0.99817332,0.99817332,0.99817332,0.001157925,3.996939214,0.001585702,0.005715427,0.131986437,0,0,0.004546038,3.989638084,0.000831175,0,0,0,-0.140118741,0,0
153,13,9,69,0.00664848,0.013,0.000396419,0,0.05,1,0,0.083333333,,3.989638084,32.26416483,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.13174534,0,0.998173753,0.998173753,0.998173753,0.00115581,3.862285631,0.001530608,0.005522881,0.13174534,0,0,0.004392886,3.855232142,0.000803173,0,0,0,-0.139602002,0,0
154,13,10,69,0.00664848,0.013,0.000395986,0,0.05,1,0,0.083333333,,3.855232142,32.20524248,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.13150474,0,0.998174185,0.998174185,0.998174185,0.001153699,3.727967517,0.001475765,0.005330814,0.13150474,0,0,0.004240115,3.721160938,0.000775242,0,0,0,-0.139086561,0,0
155,13,11,69,0.00664848,0.013,0.000395554,0,0.05,1,0,0.083333333,,3.721160938,32.14644167,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.131264637,0,0.998174617,0.998174617,0.998174617,0.001151593,3.593984026,0.001421173,0.005139225,0.131264637,0,0,0.004087725,3.587423628,0.00074738,0,0,0,-0.138572415,0,0
156,13,12,69,0.00664848,0.013,0.000395122,0,0.05,1,0,0.083333333,,3.587423628,32.08776209,-2.915586198,-1.157172097,0.001430395,0.015,0.001138675,0.131025029,0,0.864252183,0.998175048,0.998175048,0.00114949,3.460334314,0.001364785,0.004940714,0.131025029,0.463427331,0,0.003935715,2.990601484,0.000623042,0,0,0,-0.13795357,0,0
157,14,1,70,0.0073942,0.013,0.000439067,0,0.05,1,0,0.083333333,,2.990601484,32.02920348,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.130785914,0,0.998131166,0.998131166,0.998131166,0.001147393,2.86307197,0.001256658,0.004093949,0.130785914,0,0,0.003256401,2.857721363,0.000595359,0,0,0,-0.13673188,0,0
158,14,2,70,0.0073942,0.013,0.000438587,0,0.05,1,0,0.083333333,,2.857721363,31.9693462,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.130541497,0,0.998131645,0.998131645,0.998131645,0.001145248,2.730285237,0.001197067,0.003904077,0.130541497,0,0,0.003105372,2.725184094,0.000567747,0,0,0,-0.136210387,0,0
159,14,3,70,0.0073942,0.013,0.000438108,0,0.05,1,0,0.083333333,,2.725184094,31.9096161,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.130297599,0,0.998132123,0.998132123,0.998132123,0.001143109,2.597841227,0.001137754,0.003714694,0.130297599,0,0,0.002954732,2.592988779,0.000540206,0,0,0,-0.135690253,0,0
160,14,4,70,0.0073942,0.013,0.00043763,0,0.05,1,0,0.083333333,,2.592988779,31.85001286,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.130054219,0,0.998132601,0.998132601,0.998132601,0.001140974,2.465739042,0.001078719,0.0035258,0.130054219,0,0,0.002804482,2.461134523,0.000512736,0,0,0,-0.135171474,0,0
161,14,5,70,0.0073942,0.013,0.000437152,0,0.05,1,0,0.083333333,,2.461134523,31.79053617,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.129811356,0,0.998133078,0.998133078,0.998133078,0.001138843,2.333977787,0.00101996,0.003337393,0.129811356,0,0,0.002654619,2.329620433,0.000485338,0,0,0,-0.134654047,0,0
162,14,6,70,0.0073942,0.013,0.000436674,0,0.05,1,0,0.083333333,,2.329620433,31.73118573,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.129569008,0,0.998133555,0.998133555,0.998133555,0.001136717,2.202556568,0.000961477,0.003149473,0.129569008,0,0,0.002505144,2.198445618,0.00045801,0,0,0,-0.134137968,0,0
163,14,7,70,0.0073942,0.013,0.000436197,0,0.05,1,0,0.083333333,,2.198445618,31.67196123,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.129327175,0,0.998134032,0.998134032,0.998134032,0.001134595,2.071474497,0.000903269,0.002962037,0.129327175,0,0,0.002356053,2.067609191,0.000430752,0,0,0,-0.133623233,0,0
164,14,8,70,0.0073942,0.013,0.00043572,0,0.05,1,0,0.083333333,,2.067609191,31.61286235,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.129085855,0,0.998134507,0.998134507,0.998134507,0.001132478,1.940730684,0.000845333,0.002775085,0.129085855,0,0,0.002207348,1.937110265,0.000403565,0,0,0,-0.133109838,0,0
165,14,9,70,0.0073942,0.013,0.000435244,0,0.05,1,0,0.083333333,,1.937110265,31.55388879,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.128845046,0,0.998134983,0.998134983,0.998134983,0.001130365,1.810324246,0.00078767,0.002588615,0.128845046,0,0,0.002059026,1.80694796,0.000376447,0,0,0,-0.132597779,0,0
166,14,10,70,0.0073942,0.013,0.000434769,0,0.05,1,0,0.083333333,,1.80694796,31.49504025,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.128604748,0,0.998135458,0.998135458,0.998135458,0.001128257,1.6802543,0.000730279,0.002402627,0.128604748,0,0,0.001911087,1.677121394,0.0003494,0,0,0,-0.132087053,0,0
167,14,11,70,0.0073942,0.013,0.000434294,0,0.05,1,0,0.083333333,,1.677121394,31.43631641,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.128364959,0,0.998135932,0.998135932,0.998135932,0.001126154,1.550519966,0.000673157,0.002217118,0.128364959,0,0,0.00176353,1.547629691,0.000322423,0,0,0,-0.131577656,0,0
168,14,12,70,0.0073942,0.013,0.000433819,0,0.05,1,0,0.083333333,,1.547629691,31.37771697,-2.915586198,-1.157172097,0.001430395,0.015,0.001138675,0.128125678,0,0.694582767,0.998136406,0.998136406,0.001124054,1.421120367,0.000615367,0.002028995,0.128125678,0.43139029,0,0.001616354,0.987085716,0.000205643,0,0,0,-0.130975682,0,0
169,15,1,71,0.008221547,0.013,0.000481962,0,0.05,1,0,0.083333333,,0.987085716,31.31924164,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.127886903,0,0.998088332,0.998088332,0.998088332,0.00112196,0.860177161,0.000414423,0.00122995,0.127886903,0,0,0.000978348,0.858532788,0.000178861,0,0,0,-0.129710137,0,0
170,15,2,71,0.008221547,0.013,0.000481435,0,0.05,1,0,0.083333333,,0.858532788,31.25936964,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.127642426,0,0.998088858,0.998088858,0.998088858,0.001119815,0.731722609,0.00035215,0.001046276,0.127642426,0,0,0.000832247,0.730324183,0.000152151,0,0,0,-0.129193003,0,0
171,15,3,71,0.008221547,0.013,0.000480909,0,0.05,1,0,0.083333333,,0.730324183,31.19962855,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.127398483,0,0.998089383,0.998089383,0.998089383,0.001117675,0.603612236,0.000290178,0.000863093,0.127398483,0,0,0.000686536,0.602458964,0.000125512,0,0,0,-0.128677267,0,0
172,15,4,71,0.008221547,0.013,0.000480384,0,0.05,1,0,0.083333333,,0.602458964,31.14001802,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.127155074,0,0.998089908,0.998089908,0.998089908,0.001115539,0.475845108,0.000228506,0.000680402,0.127155074,0,0,0.000541217,0.4749362,9.8945E-05,0,0,0,-0.128162927,0,0
173,15,5,71,0.008221547,0.013,0.000479859,0,0.05,1,0,0.083333333,,0.4749362,31.08053772,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.126912196,0,0.998090432,0.998090432,0.998090432,0.001113408,0.34842029,0.000167132,0.0004982,0.126912196,0,0,0.000396286,0.347754958,7.24489E-05,0,0,0,-0.127649977,0,0
174,15,6,71,0.008221547,0.013,0.000479334,0,0.05,1,0,0.083333333,,0.347754958,31.02118732,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.126669848,0,0.998090956,0.998090956,0.998090956,0.001111282,0.221336854,0.000106056,0.000316486,0.126669848,0,0,0.000251744,0.220914312,4.60238E-05,0,0,0,-0.127138414,0,0
175,15,7,71,0.008221547,0.013,0.000478811,0,0.05,1,0,0.083333333,,0.220914312,30.9619665,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.12642803,0,0.998091479,0.998091479,0.998091479,0.001109161,0.094593871,4.52763E-05,0.000135258,0.12642803,0,0,0.000107589,0.094413337,1.96694E-05,0,0,0,-0.126628234,0,0
176,15,8,71,0.008221547,0.013,0.000478287,0,0.05,1,0,0.083333333,,0.094413337,30.90287494,-2.915586198,-1.157172097,0.001430395,0,0.001138675,0.126186739,0,0.998092001,0.998092001,0.998092001,0.001107044,0,0,0,0.126186739,0,0,0,0,0,0,0,0,-0.126186739,0,0
177,15,9,71,0.008221547,0.013,0.000477765,0,0.05,1,0,0.083333333,,0,30.84391229,-2.915586198,-1.157172097,0,0,0.001138675,0.125945975,0,0,0.999522235,0.999522235,0.001104932,0,0,0,0.125945975,0,0,0,0,0,0,0,0,-0.125945975,0,0
178,15,10,71,0.008221547,0.013,0.000477243,0,0.05,1,0,0.083333333,,0,30.82917615,-2.915586198,#DIV/0!,0,0,0.001138675,0.125885803,0,0,0.999522757,0.999522757,0.001104404,0,0,0,0.125885803,0,0,0,0,0,0,0,0,-0.125885803,0,0
179,15,11,71,0.008221547,0.013,0.000476721,0,0.05,1,0,0.083333333,,0,30.81446315,-2.915586198,#DIV/0!,0,0,0.001138675,0.125825725,0,0,0.999523279,0.999523279,0.001103877,0,0,0,0.125825725,0,0,0,0,0,0,0,0,-0.125825725,0,0
180,15,12,71,0.008221547,0.013,0.0004762,0,0.05,1,0,0.083333333,,0,30.79977324,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.125765741,0,0,0.9995238,0.9995238,0.00110335,0,0,0,0.125765741,0,0,0,0,0,0,0,0,-0.125765741,0,0
181,16,1,72,0.0091428,0.013,0.000529137,0,0.05,1,0,0.083333333,,0,30.78510638,-2.915586198,#DIV/0!,0,0,0.001138675,0.125705851,0,0,0.999470863,0.999470863,0.001102825,0,0,0,0.125705851,0,0,0,0,0,0,0,0,-0.125705851,0,0
182,16,2,72,0.0091428,0.013,0.000528559,0,0.05,1,0,0.083333333,,0,30.76881684,-2.915586198,#DIV/0!,0,0,0.001138675,0.125639335,0,0,0.999471441,0.999471441,0.001102241,0,0,0,0.125639335,0,0,0,0,0,0,0,0,-0.125639335,0,0
183,16,3,72,0.0091428,0.013,0.000527981,0,0.05,1,0,0.083333333,,0,30.75255371,-2.915586198,#DIV/0!,0,0,0.001138675,0.125572928,0,0,0.999472019,0.999472019,0.001101659,0,0,0,0.125572928,0,0,0,0,0,0,0,0,-0.125572928,0,0
184,16,4,72,0.0091428,0.013,0.000527404,0,0.05,1,0,0.083333333,,0,30.73631695,-2.915586198,#DIV/0!,0,0,0.001138675,0.125506628,0,0,0.999472596,0.999472596,0.001101077,0,0,0,0.125506628,0,0,0,0,0,0,0,0,-0.125506628,0,0
185,16,5,72,0.0091428,0.013,0.000526827,0,0.05,1,0,0.083333333,,0,30.7201065,-2.915586198,#DIV/0!,0,0,0.001138675,0.125440435,0,0,0.999473173,0.999473173,0.001100497,0,0,0,0.125440435,0,0,0,0,0,0,0,0,-0.125440435,0,0
186,16,6,72,0.0091428,0.013,0.000526252,0,0.05,1,0,0.083333333,,0,30.7039223,-2.915586198,#DIV/0!,0,0,0.001138675,0.125374349,0,0,0.999473748,0.999473748,0.001099917,0,0,0,0.125374349,0,0,0,0,0,0,0,0,-0.125374349,0,0
187,16,7,72,0.0091428,0.013,0.000525676,0,0.05,1,0,0.083333333,,0,30.68776431,-2.915586198,#DIV/0!,0,0,0.001138675,0.125308371,0,0,0.999474324,0.999474324,0.001099338,0,0,0,0.125308371,0,0,0,0,0,0,0,0,-0.125308371,0,0
188,16,8,72,0.0091428,0.013,0.000525102,0,0.05,1,0,0.083333333,,0,30.67163248,-2.915586198,#DIV/0!,0,0,0.001138675,0.125242499,0,0,0.999474898,0.999474898,0.00109876,0,0,0,0.125242499,0,0,0,0,0,0,0,0,-0.125242499,0,0
189,16,9,72,0.0091428,0.013,0.000524528,0,0.05,1,0,0.083333333,,0,30.65552675,-2.915586198,#DIV/0!,0,0,0.001138675,0.125176734,0,0,0.999475472,0.999475472,0.001098183,0,0,0,0.125176734,0,0,0,0,0,0,0,0,-0.125176734,0,0
190,16,10,72,0.0091428,0.013,0.000523955,0,0.05,1,0,0.083333333,,0,30.63944707,-2.915586198,#DIV/0!,0,0,0.001138675,0.125111076,0,0,0.999476045,0.999476045,0.001097607,0,0,0,0.125111076,0,0,0,0,0,0,0,0,-0.125111076,0,0
191,16,11,72,0.0091428,0.013,0.000523382,0,0.05,1,0,0.083333333,,0,30.62339339,-2.915586198,#DIV/0!,0,0,0.001138675,0.125045523,0,0,0.999476618,0.999476618,0.001097032,0,0,0,0.125045523,0,0,0,0,0,0,0,0,-0.125045523,0,0
192,16,12,72,0.0091428,0.013,0.00052281,0,0.05,1,0,0.083333333,,0,30.60736565,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.124980076,0,0,0.99947719,0.99947719,0.001096458,0,0,0,0.124980076,0,0,0,0,0,0,0,0,-0.124980076,0,0
193,17,1,73,0.010172427,0.013,0.000581239,0,0.05,1,0,0.083333333,,0,30.59136382,-2.915586198,#DIV/0!,0,0,0.001138675,0.124914736,0,0,0.999418761,0.999418761,0.001095885,0,0,0,0.124914736,0,0,0,0,0,0,0,0,-0.124914736,0,0
194,17,2,73,0.010172427,0.013,0.000580604,0,0.05,1,0,0.083333333,,0,30.57358291,-2.915586198,#DIV/0!,0,0,0.001138675,0.12484213,0,0,0.999419396,0.999419396,0.001095248,0,0,0,0.12484213,0,0,0,0,0,0,0,0,-0.12484213,0,0
195,17,3,73,0.010172427,0.013,0.000579969,0,0.05,1,0,0.083333333,,0,30.55583177,-2.915586198,#DIV/0!,0,0,0.001138675,0.124769646,0,0,0.999420031,0.999420031,0.001094612,0,0,0,0.124769646,0,0,0,0,0,0,0,0,-0.124769646,0,0
196,17,4,73,0.010172427,0.013,0.000579335,0,0.05,1,0,0.083333333,,0,30.53811033,-2.915586198,#DIV/0!,0,0,0.001138675,0.124697284,0,0,0.999420665,0.999420665,0.001093977,0,0,0,0.124697284,0,0,0,0,0,0,0,0,-0.124697284,0,0
197,17,5,73,0.010172427,0.013,0.000578702,0,0.05,1,0,0.083333333,,0,30.52041853,-2.915586198,#DIV/0!,0,0,0.001138675,0.124625042,0,0,0.999421298,0.999421298,0.001093343,0,0,0,0.124625042,0,0,0,0,0,0,0,0,-0.124625042,0,0
198,17,6,73,0.010172427,0.013,0.000578069,0,0.05,1,0,0.083333333,,0,30.50275632,-2.915586198,#DIV/0!,0,0,0.001138675,0.124552922,0,0,0.999421931,0.999421931,0.00109271,0,0,0,0.124552922,0,0,0,0,0,0,0,0,-0.124552922,0,0
199,17,7,73,0.010172427,0.013,0.000577437,0,0.05,1,0,0.083333333,,0,30.48512362,-2.915586198,#DIV/0!,0,0,0.001138675,0.124480921,0,0,0.999422563,0.999422563,0.001092079,0,0,0,0.124480921,0,0,0,0,0,0,0,0,-0.124480921,0,0
200,17,8,73,0.010172427,0.013,0.000576806,0,0.05,1,0,0.083333333,,0,30.46752038,-2.915586198,#DIV/0!,0,0,0.001138675,0.124409042,0,0,0.999423194,0.999423194,0.001091448,0,0,0,0.124409042,0,0,0,0,0,0,0,0,-0.124409042,0,0
201,17,9,73,0.010172427,0.013,0.000576175,0,0.05,1,0,0.083333333,,0,30.44994655,-2.915586198,#DIV/0!,0,0,0.001138675,0.124337282,0,0,0.999423825,0.999423825,0.001090818,0,0,0,0.124337282,0,0,0,0,0,0,0,0,-0.124337282,0,0
202,17,10,73,0.010172427,0.013,0.000575545,0,0.05,1,0,0.083333333,,0,30.43240205,-2.915586198,#DIV/0!,0,0,0.001138675,0.124265642,0,0,0.999424455,0.999424455,0.00109019,0,0,0,0.124265642,0,0,0,0,0,0,0,0,-0.124265642,0,0
203,17,11,73,0.010172427,0.013,0.000574916,0,0.05,1,0,0.083333333,,0,30.41488683,-2.915586198,#DIV/0!,0,0,0.001138675,0.124194121,0,0,0.999425084,0.999425084,0.001089563,0,0,0,0.124194121,0,0,0,0,0,0,0,0,-0.124194121,0,0
204,17,12,73,0.010172427,0.013,0.000574287,0,0.05,1,0,0.083333333,,0,30.39740083,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.12412272,0,0,0.999425713,0.999425713,0.001088936,0,0,0,0.12412272,0,0,0,0,0,0,0,0,-0.12412272,0,0
205,18,1,74,0.0113398,0.013,0.000639724,0,0.05,1,0,0.083333333,,0,30.37994399,-2.915586198,#DIV/0!,0,0,0.001138675,0.124051438,0,0,0.999360276,0.999360276,0.001088311,0,0,0,0.124051438,0,0,0,0,0,0,0,0,-0.124051438,0,0
206,18,2,74,0.0113398,0.013,0.000639024,0,0.05,1,0,0.083333333,,0,30.36050921,-2.915586198,#DIV/0!,0,0,0.001138675,0.123972079,0,0,0.999360976,0.999360976,0.001087615,0,0,0,0.123972079,0,0,0,0,0,0,0,0,-0.123972079,0,0
207,18,3,74,0.0113398,0.013,0.000638325,0,0.05,1,0,0.083333333,,0,30.3411081,-2.915586198,#DIV/0!,0,0,0.001138675,0.123892858,0,0,0.999361675,0.999361675,0.00108692,0,0,0,0.123892858,0,0,0,0,0,0,0,0,-0.123892858,0,0
208,18,4,74,0.0113398,0.013,0.000637627,0,0.05,1,0,0.083333333,,0,30.3217406,-2.915586198,#DIV/0!,0,0,0.001138675,0.123813774,0,0,0.999362373,0.999362373,0.001086226,0,0,0,0.123813774,0,0,0,0,0,0,0,0,-0.123813774,0,0
209,18,5,74,0.0113398,0.013,0.00063693,0,0.05,1,0,0.083333333,,0,30.30240663,-2.915586198,#DIV/0!,0,0,0.001138675,0.123734827,0,0,0.99936307,0.99936307,0.001085533,0,0,0,0.123734827,0,0,0,0,0,0,0,0,-0.123734827,0,0
210,18,6,74,0.0113398,0.013,0.000636233,0,0.05,1,0,0.083333333,,0,30.28310612,-2.915586198,#DIV/0!,0,0,0.001138675,0.123656017,0,0,0.999363767,0.999363767,0.001084842,0,0,0,0.123656017,0,0,0,0,0,0,0,0,-0.123656017,0,0
211,18,7,74,0.0113398,0.013,0.000635538,0,0.05,1,0,0.083333333,,0,30.263839,-2.915586198,#DIV/0!,0,0,0.001138675,0.123577343,0,0,0.999364462,0.999364462,0.001084151,0,0,0,0.123577343,0,0,0,0,0,0,0,0,-0.123577343,0,0
212,18,8,74,0.0113398,0.013,0.000634843,0,0.05,1,0,0.083333333,,0,30.24460519,-2.915586198,#DIV/0!,0,0,0.001138675,0.123498805,0,0,0.999365157,0.999365157,0.001083462,0,0,0,0.123498805,0,0,0,0,0,0,0,0,-0.123498805,0,0
213,18,9,74,0.0113398,0.013,0.000634148,0,0.05,1,0,0.083333333,,0,30.22540463,-2.915586198,#DIV/0!,0,0,0.001138675,0.123420402,0,0,0.999365852,0.999365852,0.001082775,0,0,0,0.123420402,0,0,0,0,0,0,0,0,-0.123420402,0,0
214,18,10,74,0.0113398,0.013,0.000633455,0,0.05,1,0,0.083333333,,0,30.20623724,-2.915586198,#DIV/0!,0,0,0.001138675,0.123342135,0,0,0.999366545,0.999366545,0.001082088,0,0,0,0.123342135,0,0,0,0,0,0,0,0,-0.123342135,0,0
215,18,11,74,0.0113398,0.013,0.000632762,0,0.05,1,0,0.083333333,,0,30.18710296,-2.915586198,#DIV/0!,0,0,0.001138675,0.123264004,0,0,0.999367238,0.999367238,0.001081403,0,0,0,0.123264004,0,0,0,0,0,0,0,0,-0.123264004,0,0
216,18,12,74,0.0113398,0.013,0.00063207,0,0.05,1,0,0.083333333,,0,30.16800171,-2.915586198,#DIV/0!,0,0.015,0.001138675,0.123186007,0,0,0.99936793,0.99936793,0.001080718,0,0,0,0.123186007,0,0,0,0,0,0,0,0,-0.123186007,0,0
217,19,1,75,0.0126952,0.013,0.000707139,0,0.05,1,0,0.083333333,,0,30.14893343,-2.915586198,#DIV/0!,0,0,0.001138675,0.123108145,0,0,0.999292861,0.999292861,0.001080035,0,0,0,0.123108145,0,0,0,0,0,0,0,0,-0.123108145,0,0
218,19,2,75,0.0126952,0.013,0.000706365,0,0.05,1,0,0.083333333,,0,30.12761394,-2.915586198,#DIV/0!,0,0,0.001138675,0.12302109,0,0,0.999293635,0.999293635,0.001079271,0,0,0,0.12302109,0,0,0,0,0,0,0,0,-0.12302109,0,0
219,19,3,75,0.0126952,0.013,0.000705593,0,0.05,1,0,0.083333333,,0,30.10633283,-2.915586198,#DIV/0!,0,0,0.001138675,0.122934192,0,0,0.999294407,0.999294407,0.001078509,0,0,0,0.122934192,0,0,0,0,0,0,0,0,-0.122934192,0,0
220,19,4,75,0.0126952,0.013,0.000704821,0,0.05,1,0,0.083333333,,0,30.08509003,-2.915586198,#DIV/0!,0,0,0.001138675,0.122847451,0,0,0.999295179,0.999295179,0.001077748,0,0,0,0.122847451,0,0,0,0,0,0,0,0,-0.122847451,0,0
221,19,5,75,0.0126952,0.013,0.00070405,0,0.05,1,0,0.083333333,,0,30.06388543,-2.915586198,#DIV/0!,0,0,0.001138675,0.122760866,0,0,0.99929595,0.99929595,0.001076988,0,0,0,0.122760866,0,0,0,0,0,0,0,0,-0.122760866,0,0
222,19,6,75,0.0126952,0.013,0.000703279,0,0.05,1,0,0.083333333,,0,30.04271897,-2.915586198,#DIV/0!,0,0,0.001138675,0.122674436,0,0,0.999296721,0.999296721,0.00107623,0,0,0,0.122674436,0,0,0,0,0,0,0,0,-0.122674436,0,0
223,19,7,75,0.0126952,0.013,0.00070251,0,0.05,1,0,0.083333333,,0,30.02159055,-2.915586198,#DIV/0!,0,0,0.001138675,0.122588161,0,0,0.99929749,0.99929749,0.001075473,0,0,0,0.122588161,0,0,0,0,0,0,0,0,-0.122588161,0,0
224,19,8,75,0.0126952,0.013,0.000701741,0,0.05,1,0,0.083333333,,0,30.00050009,-2.915586198,#DIV/0!,0,0,0.001138675,0.122502042,0,0,0.999298259,0.999298259,0.001074718,0,0,0,0.122502042,0,0,0,0,0,0,0,0,-0.122502042,0,0
225,19,9,75,0.0126952,0.013,0.000700973,0,0.05,1,0,0.083333333,,0,29.9794475,-2.915586198,#DIV/0!,0,0,0.001138675,0.122416077,0,0,0.999299027,0.999299027,0.001073964,0,0,0,0.122416077,0,0,0,0,0,0,0,0,-0.122416077,0,0
