Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
74,7,2,63,0.00350848,0.013,0.000227804,0.04,0.05,1,0,0.083333333,,40.25292283,78.1077202,-3.850853465,-1.153525893,0.000560768,0,0,0.328703323,0.052631579,0.999211556,0.999211556,0.999211556,0.002598216,39.92421951,0.009093408,0.021533994,0.328703323,0,0.000850615,0,39.89274149,0.008310988,0,0,0,-0.367641712,0,0.001011433
75,7,3,63,0.00350848,0.013,0.000227555,0.04,0.05,1,0,0.083333333,,39.89274149,78.04613663,-3.850853465,-1.088231914,0.00059873,0,0,0.328444158,0.052631579,0.999173851,0.999173851,0.999173851,0.002596167,39.56429733,0.00900157,0.02278441,0.328444158,0,0.000900008,0,39.53161135,0.008235752,0,0,0,-0.36846589,0,0.001062622
76,7,4,63,0.00350848,0.013,0.000227307,0.04,0.05,1,0,0.083333333,,39.53161135,77.98165892,-3.850853465,-1.106718731,0.000587727,0,0,0.328172815,0.052631579,0.9991851,0.9991851,0.9991851,0.002594022,39.20343853,0.008909744,0.022161743,0.328172815,0,0.000875412,0,39.17149163,0.008160727,0,0,0,-0.367405029,0,0.001050834
77,7,5,63,0.00350848,0.013,0.000227059,0.04,0.05,1,0,0.083333333,,39.17149163,77.91811164,-3.850853465,-1.125512487,0.00057675,0,0,0.327905386,0.052631579,0.999196322,0.999196322,0.999196322,0.002591909,38.84358625,0.008818336,0.021548214,0.327905386,0,0.000851177,0,38.81236852,0.00808591,0,0,0,-0.366357847,0,0.001038951
78,7,6,63,0.00350848,0.013,0.000226811,0.04,0.05,1,0,0.083333333,,38.81236852,77.85549058,-3.850853465,-1.144620888,0.0005658,0,0,0.327641856,0.052631579,0.999207518,0.999207518,0.999207518,0.002589826,38.48472666,0.008727342,0.020943825,0.327641856,0,0.000827303,0,38.45422819,0.008011298,0,0,0,-0.365324321,0,0.001026978
79,7,7,63,0.00350848,0.013,0.000226563,0.04,0.05,1,0,0.083333333,,38.45422819,77.79379147,-3.850853465,-1.157172097,0.000558721,0,0,0.327382206,0.052631579,0.999214842,0.999214842,0.999214842,0.002587773,38.12684599,0.008636756,0.020489481,0.327382206,0,0.000809356,0,38.0969104,0.007936856,0,0,0,-0.364445299,0,0.001019907
80,7,8,63,0.00350848,0.013,0.000226316,0.04,0.05,1,0,0.083333333,,38.0969104,77.73271106,-3.850853465,-1.157172097,0.000558721,0,0,0.327125159,0.052631579,0.999215089,0.999215089,0.999215089,0.002585741,37.76978524,0.008546537,0.020297598,0.327125159,0,0.000801776,0,37.74013932,0.007862529,0,0,0,-0.363831823,0,0.001021945
81,7,9,63,0.00350848,0.013,0.000226069,0.04,0.05,1,0,0.083333333,,37.74013932,77.67169782,-3.850853465,-1.157172097,0.000558721,0,0,0.326868395,0.052631579,0.999215336,0.999215336,0.999215336,0.002583712,37.41327093,0.008456628,0.020106009,0.326868395,0,0.000794208,0,37.38391408,0.007788315,0,0,0,-0.363219347,0,0.001023913
82,7,10,63,0.00350848,0.013,0.000225823,0.04,0.05,1,0,0.083333333,,37.38391408,77.61075164,-3.850853465,-1.157172097,0.000558721,0,0,0.326611913,0.052631579,0.999215583,0.999215583,0.999215583,0.002581684,37.05730217,0.008367028,0.019914713,0.326611913,0,0.000786652,0,37.02823378,0.007714215,0,0,0,-0.362607869,0,0.001025808
83,7,11,63,0.00350848,0.013,0.000225576,0.04,0.05,1,0,0.083333333,,37.02823378,77.54987242,-3.850853465,-1.157172097,0.000558721,0,0,0.326355713,0.052631579,0.999215829,0.999215829,0.999215829,0.002579659,36.70187807,0.008277737,0.019723709,0.326355713,0,0.000779107,0,36.67309751,0.007640229,0,0,0,-0.361997388,0,0.001027628
84,7,12,63,0.00350848,0.013,0.00022533,0.04,0.05,1,0,0.083333333,,36.67309751,77.48906005,-3.850853465,-1.157172097,0.000558721,0.015,0,0.326099794,0.052631579,0.96754641,0.999216075,0.999216075,0.002577636,36.34699772,0.008183771,0.019521114,0.326099794,1.151114581,0.000771104,0,35.16740715,0.007326543,0,0,0,-0.361131222,0,0.042614813
85,8,1,64,0.003997093,0.013,0.000256475,0.03,0.05,1,0,0.083333333,,35.16740715,77.42831442,-3.755445102,-1.157172097,0.000614843,0,0.0378,0.325844157,0.05,0.99912884,0.99912884,0.99912884,0.002575616,36.15857407,0.009272092,0.021594334,0.325844157,0,0.000633493,1.317011081,36.12707415,0.007526474,0,0,0,-0.364237056,0.166165999,0.167275804
86,8,2,64,0.003997093,0.013,0.000256195,0.03,0.05,1,0,0.083333333,,36.12707415,77.36086194,-3.755445102,-1.157172097,0.000614843,0,0,0.325560294,0.05,0.999129119,0.999129119,0.999129119,0.002573372,35.80151386,0.009170514,0.021381096,0.325560294,0,0.000627238,0,35.77033501,0.007452153,0,0,0,-0.363564057,0,0.001002675
87,8,3,64,0.003997093,0.013,0.000255915,0.03,0.05,1,0,0.083333333,,35.77033501,77.29348986,-3.755445102,-1.157172097,0.000614843,0,0,0.32527677,0.05,0.999129399,0.999129399,0.999129399,0.002571131,35.44505824,0.0090693,0.021168219,0.32527677,0,0.000620993,0,35.41419973,0.007377958,0,0,0,-0.362892248,0,0.001004082
88,8,4,64,0.003997093,0.013,0.000255636,0.03,0.05,1,0,0.083333333,,35.41419973,77.22619805,-3.755445102,-1.157172097,0.000614843,0,0,0.324993583,0.05,0.999129678,0.999129678,0.999129678,0.002568892,35.08920615,0.008968451,0.020955703,0.324993583,0,0.000614758,0,35.05866724,0.007303889,0,0,0,-0.362221627,0,0.001005408
89,8,5,64,0.003997093,0.013,0.000255357,0.03,0.05,1,0,0.083333333,,35.05866724,77.15898638,-3.755445102,-1.157172097,0.000614843,0,0,0.324710734,0.05,0.999129957,0.999129957,0.999129957,0.002566657,34.7339565,0.008867966,0.020743546,0.324710734,0,0.000608534,0,34.70373645,0.007229945,0,0,0,-0.361552191,0,0.001006652
90,8,6,64,0.003997093,0.013,0.000255079,0.03,0.05,1,0,0.083333333,,34.70373645,77.09185472,-3.755445102,-1.157172097,0.000614843,0,0,0.324428222,0.05,0.999130235,0.999130235,0.999130235,0.002564424,34.37930823,0.008767842,0.020531749,0.324428222,0,0.000602321,0,34.34940632,0.007156126,0,0,0,-0.360883939,0,0.001007812
91,8,7,64,0.003997093,0.013,0.0002548,0.03,0.05,1,0,0.083333333,,34.34940632,77.02480294,-3.755445102,-1.157172097,0.000614843,0,0,0.324146046,0.05,0.999130513,0.999130513,0.999130513,0.002562193,34.02526028,0.008668079,0.02032031,0.324146046,0,0.000596118,0,33.99567577,0.007082432,0,0,0,-0.360216867,0,0.001008885
92,8,8,64,0.003997093,0.013,0.000254522,0.03,0.05,1,0,0.083333333,,33.99567577,76.95783091,-3.755445102,-1.157172097,0.000614843,0,0,0.323864205,0.05,0.999130791,0.999130791,0.999130791,0.002559965,33.67181156,0.008568676,0.020109229,0.323864205,0,0.000589926,0,33.64254373,0.007008863,0,0,0,-0.359550973,0,0.00100987
93,8,9,64,0.003997093,0.013,0.000254244,0.03,0.05,1,0,0.083333333,,33.64254373,76.8909385,-3.755445102,-1.157172097,0.000614843,0,0,0.3235827,0.05,0.999131069,0.999131069,0.999131069,0.00255774,33.31896103,0.008469631,0.019898505,0.3235827,0,0.000583744,0,33.29000915,0.006935419,0,0,0,-0.358886254,0,0.001010764
94,8,10,64,0.003997093,0.013,0.000253967,0.03,0.05,1,0,0.083333333,,33.29000915,76.82412557,-3.755445102,-1.157172097,0.000614843,0,0,0.323301528,0.05,0.999131346,0.999131346,0.999131346,0.002555518,32.96670762,0.008370944,0.019688137,0.323301528,0,0.000577573,0,32.93807097,0.006862098,0,0,0,-0.358222708,0,0.001011567
95,8,11,64,0.003997093,0.013,0.00025369,0.03,0.05,1,0,0.083333333,,32.93807097,76.75739201,-3.755445102,-1.157172097,0.000614843,0,0,0.323020691,0.05,0.999131623,0.999131623,0.999131623,0.002553298,32.61505028,0.008272614,0.019478126,0.323020691,0,0.000571412,0,32.58672813,0.006788902,0,0,0,-0.357560333,0,0.001012275
96,8,12,64,0.003997093,0.013,0.000253413,0.03,0.05,1,0,0.083333333,,32.58672813,76.69073767,-3.755445102,-1.157172097,0.000614843,0.015,0,0.322740188,0.05,0.963861024,0.9991319,0.9991319,0.002551081,32.26398794,0.008169143,0.019255517,0.322740188,1.137997936,0.000564881,0,31.09800046,0.00647875,0,0,0,-0.356643598,0,0.04216643
97,9,1,65,0.004552667,0.013,0.000288377,0.02,0.05,1,0,0.083333333,,31.09800046,76.62416244,-3.655936278,-1.157172097,0.000679414,0,0.0378,0.322460017,0.047619048,0.999032405,0.999032405,0.999032405,0.002548866,31.93885587,0.009208553,0.021283105,0.322460017,0,0.000412211,1.163315429,31.90795201,0.00664749,0,0,0,-0.359599165,0.146938052,0.148028072
98,9,2,65,0.004552667,0.013,0.000288062,0.02,0.05,1,0,0.083333333,,31.90795201,76.5500213,-3.655936278,-1.157172097,0.000679414,0,0,0.322148006,0.047619048,0.99903272,0.99903272,0.99903272,0.0025464,31.585804,0.009096822,0.021047845,0.322148006,0,0.000407654,0,31.55525168,0.006574011,0,0,0,-0.358866684,0,0.000983603
99,9,3,65,0.004552667,0.013,0.000287747,0.02,0.05,1,0,0.083333333,,31.55525168,76.47597598,-3.655936278,-1.157172097,0.000679414,0,0,0.321836399,0.047619048,0.999033034,0.999033034,0.999033034,0.002543937,31.23341528,0.008985515,0.020813027,0.321836399,0,0.000403107,0,31.20321363,0.00650067,0,0,0,-0.358135611,0,0.000983807
100,9,4,65,0.004552667,0.013,0.000287433,0.02,0.05,1,0,0.083333333,,31.20321363,76.40202632,-3.655936278,-1.157172097,0.000679414,0,0,0.321525194,0.047619048,0.999033348,0.999033348,0.999033348,0.002541477,30.88168844,0.008874631,0.02057865,0.321525194,0,0.000398567,0,30.85183659,0.006427466,0,0,0,-0.357405941,0,0.000983908
101,9,5,65,0.004552667,0.013,0.000287119,0.02,0.05,1,0,0.083333333,,30.85183659,76.32817214,-3.655936278,-1.157172097,0.000679414,0,0,0.321214391,0.047619048,0.999033661,0.999033661,0.999033661,0.00253902,30.5306222,0.008764167,0.020344713,0.321214391,0,0.000394036,0,30.50111928,0.0063544,0,0,0,-0.356677671,0,0.000983906
102,9,6,65,0.004552667,0.013,0.000286806,0.02,0.05,1,0,0.083333333,,30.50111928,76.25441329,-3.655936278,-1.157172097,0.000679414,0,0,0.320903989,0.047619048,0.999033975,0.999033975,0.999033975,0.002536566,30.18021529,0.008654123,0.020111215,0.320903989,0,0.000389514,0,30.15106044,0.006281471,0,0,0,-0.355950799,0,0.000983797
103,9,7,65,0.004552667,0.013,0.000286493,0.02,0.05,1,0,0.083333333,,30.15106044,76.1807496,-3.655936278,-1.157172097,0.000679414,0,0,0.320593988,0.047619048,0.999034288,0.999034288,0.999034288,0.002534116,29.83046645,0.008544498,0.019878156,0.320593988,0,0.000385,0,29.8016588,0.006208679,0,0,0,-0.35522532,0,0.00098358
104,9,8,65,0.004552667,0.013,0.00028618,0.02,0.05,1,0,0.083333333,,29.8016588,76.1071809,-3.655936278,-1.157172097,0.000679414,0,0,0.320284386,0.047619048,0.9990346,0.9990346,0.9990346,0.002531669,29.48137441,0.008435289,0.019645534,0.320284386,0,0.000380495,0,29.45291309,0.006136024,0,0,0,-0.354501233,0,0.000983253
105,9,9,65,0.004552667,0.013,0.000285868,0.02,0.05,1,0,0.083333333,,29.45291309,76.03370703,-3.655936278,-1.157172097,0.000679414,0,0,0.319975184,0.047619048,0.999034912,0.999034912,0.999034912,0.002529225,29.13293791,0.008326496,0.019413349,0.319975184,0,0.000375998,0,29.10482207,0.006063505,0,0,0,-0.353778533,0,0.000982813
106,9,10,65,0.004552667,0.013,0.000285556,0.02,0.05,1,0,0.083333333,,29.10482207,75.96032782,-3.655936278,-1.157172097,0.000679414,0,0,0.31966638,0.047619048,0.999035224,0.999035224,0.999035224,0.002526784,28.78515569,0.008218117,0.0191816,0.31966638,0,0.000371509,0,28.75738446,0.005991122,0,0,0,-0.353057219,0,0.000982258
107,9,11,65,0.004552667,0.013,0.000285244,0.02,0.05,1,0,0.083333333,,28.75738446,75.88704313,-3.655936278,-1.157172097,0.000679414,0,0,0.319357973,0.047619048,0.999035536,0.999035536,0.999035536,0.002524346,28.43802649,0.008110151,0.018950286,0.319357973,0,0.000367029,0,28.41059902,0.005918875,0,0,0,-0.352337285,0,0.000981585
108,9,12,65,0.004552667,0.013,0.000284933,0.02,0.05,1,0,0.083333333,,28.41059902,75.81385277,-3.655936278,-1.157172097,0.000679414,0.015,0,0.319049964,0.047619048,0.95904685,0.999035847,0.999035847,0.002521911,28.09154906,0.00799663,0.018705449,0.319049964,1.123373055,0.000362287,0,26.94111164,0.005612732,0,0,0,-0.351364775,0,0.041659873
109,10,1,66,0.00494972,0.013,0.000309487,0.01,0.05,1,0,0.083333333,,26.94111164,75.74075659,-3.552326992,-1.157172097,0.000753892,0,0.0378,0.318742351,0.045454545,0.998936854,0.998936854,0.998936854,0.00251948,27.62869484,0.008548843,0.020626655,0.318742351,0,0.000197833,1.006325559,27.59932151,0.005749859,0,0,0,-0.353667708,0.127296752,0.128334321
110,10,2,66,0.00494972,0.013,0.000309149,0.01,0.05,1,0,0.083333333,,27.59932151,75.66023312,-3.552326992,-1.157172097,0.000753892,0,0,0.318403481,0.045454545,0.998937192,0.998937192,0.998937192,0.002516801,27.28091803,0.008432021,0.02036702,0.318403481,0,0.000195342,0,27.25192365,0.005677484,0,0,0,-0.352880006,0,0.000934807
111,10,3,66,0.00494972,0.013,0.000308812,0.01,0.05,1,0,0.083333333,,27.25192365,75.57982081,-3.552326992,-1.157172097,0.000753892,0,0,0.318065079,0.045454545,0.998937529,0.998937529,0.998937529,0.002514127,26.93385857,0.008315664,0.02010792,0.318065079,0,0.000192857,0,26.90524213,0.005605259,0,0,0,-0.352093923,0,0.000933558
112,10,4,66,0.00494972,0.013,0.000308474,0.01,0.05,1,0,0.083333333,,26.90524213,75.49951944,-3.552326992,-1.157172097,0.000753892,0,0,0.317727144,0.045454545,0.998937866,0.998937866,0.998937866,0.002511455,26.58751498,0.008199773,0.019849355,0.317727144,0,0.000190377,0,26.55927548,0.005533182,0,0,0,-0.351309455,0,0.000932183
113,10,5,66,0.00494972,0.013,0.000308138,0.01,0.05,1,0,0.083333333,,26.55927548,75.41932883,-3.552326992,-1.157172097,0.000753892,0,0,0.317389675,0.045454545,0.998938202,0.998938202,0.998938202,0.002508788,26.2418858,0.008084345,0.019591323,0.317389675,0,0.000187903,0,26.21402223,0.005461255,0,0,0,-0.350526598,0,0.000930682
114,10,6,66,0.00494972,0.013,0.000307801,0.01,0.05,1,0,0.083333333,,26.21402223,75.33924877,-3.552326992,-1.157172097,0.000753892,0,0,0.317052672,0.045454545,0.998938539,0.998938539,0.998938539,0.002506124,25.89696956,0.007969378,0.019333824,0.317052672,0,0.000185433,0,25.86948093,0.005389475,0,0,0,-0.349745349,0,0.00092905
115,10,7,66,0.00494972,0.013,0.000307465,0.01,0.05,1,0,0.083333333,,25.86948093,75.25927906,-3.552326992,-1.157172097,0.000753892,0,0,0.316716133,0.045454545,0.998938874,0.998938874,0.998938874,0.002503464,25.55276479,0.007854871,0.019076855,0.316716133,0,0.000182968,0,25.5256501,0.005317844,0,0,0,-0.348965703,0,0.000927287
116,10,8,66,0.00494972,0.013,0.00030713,0.01,0.05,1,0,0.083333333,,25.5256501,75.17941951,-3.552326992,-1.157172097,0.000753892,0,0,0.316380057,0.045454545,0.99893921,0.99893921,0.99893921,0.002500807,25.20927004,0.007740823,0.018820416,0.316380057,0,0.000180509,0,25.18252829,0.00524636,0,0,0,-0.348187657,0,0.000925388
117,10,9,66,0.00494972,0.013,0.000306794,0.01,0.05,1,0,0.083333333,,25.18252829,75.09966991,-3.552326992,-1.157172097,0.000753892,0,0,0.316044444,0.045454545,0.998939545,0.998939545,0.998939545,0.002498155,24.86648385,0.007627232,0.018564506,0.316044444,0,0.000178054,0,24.84011406,0.005175024,0,0,0,-0.347411206,0,0.000923352
118,10,10,66,0.00494972,0.013,0.000306459,0.01,0.05,1,0,0.083333333,,24.84011406,75.02003008,-3.552326992,-1.157172097,0.000753892,0,0,0.315709293,0.045454545,0.998939879,0.998939879,0.998939879,0.002495505,24.52440476,0.007514096,0.018309124,0.315709293,0,0.000175605,0,24.49840594,0.005103835,0,0,0,-0.346636349,0,0.000921176
119,10,11,66,0.00494972,0.013,0.000306125,0.01,0.05,1,0,0.083333333,,24.49840594,74.9404998,-3.552326992,-1.157172097,0.000753892,0,0,0.315374603,0.045454545,0.998940214,0.998940214,0.998940214,0.00249286,24.18303133,0.007401415,0.018054269,0.315374603,0,0.000173161,0,24.15740249,0.005032792,0,0,0,-0.345863079,0,0.000918858
120,10,12,66,0.00494972,0.013,0.000305791,0.01,0.05,1,0,0.083333333,,24.15740249,74.86107889,-3.552326992,-1.157172097,0.000753892,0.015,0,0.315040374,0.045454545,0.952506478,0.998940548,0.998940548,0.002490218,23.84236212,0.007283184,0.017785284,0.315040374,1.107118697,0.000170581,0,22.71000437,0.004731251,0,0,0,-0.344840093,0,0.041080418
121,11,1,67,0.00542256,0.013,0.00033469,0,0.05,1,0,0.4,,22.71000437,74.78176715,-2.634129766,-1.157172097,0.009088336,0,0.0378,0.314706603,0,0.990580015,0.990580015,0.990580015,0.00248758,23.24184002,0.007776311,0.211161473,0.314706603,0,0,0.846542256,23.02290224,0.004796438,0,0,0,-0.538440825,0.107304771,0.115054309
122,11,2,67,0.00542256,0.013,0.000334325,0,0.05,1,0,0.3,,23.02290224,74.07732402,-2.634129766,-1.157172097,0.006824025,0,0,0.311742072,0,0.992843931,0.992843931,0.992843931,0.002464147,22.71116017,0.00759049,0.154932136,0.311742072,0,0,0,22.54863754,0.004697633,0,0,0,-0.47896233,0,0.002625266
123,11,3,67,0.00542256,0.013,0.00033396,0,0.05,1,0,0.2,,22.54863754,73.54722159,-2.634129766,-1.157172097,0.00455454,0,0,0.309511224,0,0.995113021,0.995113021,0.995113021,0.002446513,22.23912632,0.007424668,0.101257476,0.309511224,0,0,0,22.13044417,0.004610509,0,0,0,-0.422803878,0,0.001776469
124,11,4,67,0.00542256,0.013,0.000333595,0,0.05,1,0,0.011111111,,22.13044417,73.18779786,-2.634129766,-1.157172097,0.000253576,0,0,0.307998649,0,0.999412913,0.999412913,0.999412913,0.002434557,21.82244552,0.007278818,0.005532847,0.307998649,0,0,0,21.80963386,0.004543674,0,0,0,-0.325353989,0,0.000211908
125,11,5,67,0.00542256,0.013,0.000333231,0,0.05,1,0,0.011111111,,21.80963386,73.14483029,-2.634129766,-1.157172097,0.000253576,0,0,0.307817827,0,0.999413278,0.999413278,0.999413278,0.002433128,21.50181603,0.007164043,0.005451556,0.307817827,0,0,0,21.48920043,0.004476917,0,0,0,-0.324910343,0,0.000211152
126,11,6,67,0.00542256,0.013,0.000332867,0,0.05,1,0,0.011111111,,21.48920043,73.10191457,-2.634129766,-1.157172097,0.000253576,0,0,0.307637224,0,0.999413641,0.999413641,0.999413641,0.0024317,21.18156321,0.007049635,0.005370359,0.307637224,0,0,0,21.16914321,0.004410238,0,0,0,-0.324467456,0,0.000210356
127,11,7,67,0.00542256,0.013,0.000332504,0,0.05,1,0,0.011111111,,21.16914321,73.05905063,-2.634129766,-1.157172097,0.000253576,0,0,0.307456838,0,0.999414005,0.999414005,0.999414005,0.002430274,20.86168637,0.006935594,0.005289258,0.307456838,0,0,0,20.84946152,0.004343638,0,0,0,-0.324025328,0,0.000209521
128,11,8,67,0.00542256,0.013,0.000332141,0,0.05,1,0,0.011111111,,20.84946152,73.01623836,-2.634129766,-1.157172097,0.000253576,0,0,0.30727667,0,0.999414368,0.999414368,0.999414368,0.00242885,20.54218485,0.006821917,0.005208252,0.30727667,0,0,0,20.53015468,0.004277116,0,0,0,-0.323583955,0,0.000208645
129,11,9,67,0.00542256,0.013,0.000331778,0,0.05,1,0,0.011111111,,20.53015468,72.97347768,-2.634129766,-1.157172097,0.000253576,0,0,0.307096719,0,0.99941473,0.99941473,0.99941473,0.002427428,20.22305796,0.006708605,0.005127341,0.307096719,0,0,0,20.21122202,0.004210671,0,0,0,-0.323143337,0,0.000207728
130,11,10,67,0.00542256,0.013,0.000331416,0,0.05,1,0,0.011111111,,20.21122202,72.9307685,-2.634129766,-1.157172097,0.000253576,0,0,0.306916984,0,0.999415092,0.999415092,0.999415092,0.002426007,19.90430503,0.006595656,0.005046525,0.306916984,0,0,0,19.89266285,0.004144305,0,0,0,-0.322703471,0,0.000206768
131,11,11,67,0.00542256,0.013,0.000331054,0,0.05,1,0,0.011111111,,19.89266285,72.88811073,-2.634129766,-1.157172097,0.000253576,0,0,0.306737466,0,0.999415454,0.999415454,0.999415454,0.002424588,19.58592539,0.00648307,0.004965804,0.306737466,0,0,0,19.57447651,0.004078016,0,0,0,-0.322264356,0,0.000205766
132,11,12,67,0.00542256,0.013,0.000330693,0,0.05,1,0,0.011111111,,19.57447651,72.84550428,-2.634129766,-1.157172097,0.000253576,0.015,0,0.306558164,0,0.943626623,0.999415815,0.999415815,0.002423171,19.26791835,0.006368066,0.004883046,0.306558164,1.074946513,0,0,18.18172072,0.003787858,0,0,0,-0.321597134,0,0.019755337
133,12,1,68,0.005989,0.013,0.000364907,0,0.05,1,0,0.083333333,,18.18172072,72.80294906,-2.948423869,-1.157172097,0.001383834,0,0.0189,0.306379077,0,0.998251764,0.998251764,0.998251764,0.002421755,18.2131856,0.006644206,0.02519674,0.306379077,0,0,0.337843957,18.18134466,0.00378778,0,0,0,-0.342007803,0.042954315,0.043530038
134,12,2,68,0.005989,0.013,0.000364509,0,0.05,1,0,0.083333333,,18.18134466,72.67567233,-2.948423869,-1.157172097,0.001383834,0,0,0.305843454,0,0.998252162,0.998252162,0.998252162,0.002417521,17.8755012,0.006513899,0.024729582,0.305843454,0,0,0,17.84425772,0.003717554,0,0,0,-0.340804488,0,0.000506368
135,12,3,68,0.005989,0.013,0.000364111,0,0.05,1,0,0.083333333,,17.84425772,72.54864703,-2.948423869,-1.157172097,0.001383834,0,0,0.30530889,0,0.99825256,0.99825256,0.99825256,0.002413296,17.53894883,0.00638428,0.02426399,0.30530889,0,0,0,17.50830056,0.003647563,0,0,0,-0.339604722,0,0.000502687
136,12,4,68,0.005989,0.013,0.000363713,0,0.05,1,0,0.083333333,,17.50830056,72.42187258,-2.948423869,-1.157172097,0.001383834,0,0,0.30477538,0,0.998252957,0.998252957,0.998252957,0.002409079,17.20352518,0.006255347,0.023799959,0.30477538,0,0,0,17.17346988,0.003577806,0,0,0,-0.338408492,0,0.000498888
137,12,5,68,0.005989,0.013,0.000363316,0,0.05,1,0,0.083333333,,17.17346988,72.29534843,-2.948423869,-1.157172097,0.001383834,0,0,0.304242925,0,0.998253353,0.998253353,0.998253353,0.00240487,16.86922695,0.006127096,0.023337485,0.304242925,0,0,0,16.83976237,0.003508284,0,0,0,-0.33721579,0,0.000494967
138,12,6,68,0.005989,0.013,0.000362919,0,0.05,1,0,0.083333333,,16.83976237,72.16907399,-2.948423869,-1.157172097,0.001383834,0,0,0.30371152,0,0.998253749,0.998253749,0.998253749,0.00240067,16.53605085,0.005999526,0.022876563,0.30371152,0,0,0,16.50717476,0.003438995,0,0,0,-0.336026603,0,0.000490924
139,12,7,68,0.005989,0.013,0.000362523,0,0.05,1,0,0.083333333,,16.50717476,72.0430487,-2.948423869,-1.157172097,0.001383834,0,0,0.303181163,0,0.998254145,0.998254145,0.998254145,0.002396477,16.2039936,0.005872632,0.022417189,0.303181163,0,0,0,16.17570378,0.003369938,0,0,0,-0.334840922,0,0.000486755
140,12,8,68,0.005989,0.013,0.000362127,0,0.05,1,0,0.083333333,,16.17570378,71.917272,-2.948423869,-1.157172097,0.001383834,0,0,0.302651853,0,0.998254541,0.998254541,0.998254541,0.002392294,15.87305193,0.005746412,0.021959357,0.302651853,0,0,0,15.84534616,0.003301114,0,0,0,-0.333658736,0,0.000482459
141,12,9,68,0.005989,0.013,0.000361732,0,0.05,1,0,0.083333333,,15.84534616,71.79174331,-2.948423869,-1.157172097,0.001383834,0,0,0.302123586,0,0.998254935,0.998254935,0.998254935,0.002388118,15.54322257,0.005620862,0.021503065,0.302123586,0,0,0,15.51609865,0.003232521,0,0,0,-0.332480034,0,0.000478034
142,12,10,68,0.005989,0.013,0.000361337,0,0.05,1,0,0.083333333,,15.51609865,71.66646208,-2.948423869,-1.157172097,0.001383834,0,0,0.301596361,0,0.99825533,0.99825533,0.99825533,0.00238395,15.21450228,0.005495981,0.021048306,0.301596361,0,0,0,15.187958,0.003164158,0,0,0,-0.331304807,0,0.000473478
143,12,11,68,0.005989,0.013,0.000360942,0,0.05,1,0,0.083333333,,15.187958,71.54142775,-2.948423869,-1.157172097,0.001383834,0,0,0.301070175,0,0.998255724,0.998255724,0.998255724,0.002379791,14.88688782,0.005371765,0.020595078,0.301070175,0,0,0,14.86092098,0.003096025,0,0,0,-0.330133043,0,0.000468788
144,12,12,68,0.005989,0.013,0.000360548,0,0.05,1,0,0.083333333,,14.86092098,71.41663975,-2.948423869,-1.157172097,0.001383834,0.015,0,0.300545026,0,0.926296818,0.998256118,0.998256118,0.00237564,14.56037595,0.005240738,0.020114693,0.300545026,1.047790606,0,0,13.48722992,0.00280984,0,0,0,-0.328710297,0,0.019608854
145,13,1,69,0.00664848,0.013,0.0003999,0,0.05,1,0,0.083333333,,13.48722992,71.29209752,-2.915586198,-1.157172097,0.001430395,0,0.0189,0.30002091,0,0.998170277,0.998170277,0.998170277,0.002371497,13.43644726,0.005371555,0.019213426,0.30002091,0,0,0.24923825,13.41186227,0.002794138,0,0,0,-0.32740003,0.031863581,0.032310559
146,13,2,69,0.00664848,0.013,0.000399463,0,0.05,1,0,0.083333333,,13.41186227,71.1616527,-2.915586198,-1.157172097,0.001430395,0,0,0.299471955,0,0.998170713,0.998170713,0.998170713,0.002367158,13.11239032,0.005236281,0.018750047,0.299471955,0,0,0,13.08840399,0.002726751,0,0,0,-0.326185034,0,0.00039094
147,13,3,69,0.00664848,0.013,0.000399027,0,0.05,1,0,0.083333333,,13.08840399,71.0314776,-2.915586198,-1.157172097,0.001430395,0,0,0.298924135,0,0.998171148,0.998171148,0.998171148,0.002362828,12.78947986,0.005101754,0.018288306,0.298924135,0,0,0,12.7660898,0.002659602,0,0,0,-0.324973797,0,0.000385889
148,13,4,69,0.00664848,0.013,0.000398591,0,0.05,1,0,0.083333333,,12.7660898,70.90157158,-2.915586198,-1.157172097,0.001430395,0,0,0.298377447,0,0.998171584,0.998171584,0.998171584,0.002358507,12.46771235,0.004967969,0.0178282,0.298377447,0,0,0,12.44491618,0.002592691,0,0,0,-0.323766307,0,0.000380704
149,13,5,69,0.00664848,0.013,0.000398156,0,0.05,1,0,0.083333333,,12.44491618,70.77193399,-2.915586198,-1.157172097,0.001430395,0,0,0.297831889,0,0.998172018,0.998172018,0.998172018,0.002354194,12.14708429,0.004834924,0.017369722,0.297831889,0,0,0,12.12487965,0.002526017,0,0,0,-0.322562552,0,0.000375385
